onset	duration	trial_type	taskName	trialType	trialDur	response_time	blockNum	setSize	possCorr	boldRun	condition	numCorr	numErr	numTrial	respMade	runNum	startTRreal	startTime	startTimeReal	timeOfTR
6.00248277	5.0	Instruct	instruct	n/a	5.0	n/a	n/a	n/a	n/a	2	n/a	n/a	n/a	0.0	n/a	n/a	n/a	n/a	n/a	n/a
11.00248277	1.0	NoGo	GoNoGo	1.0	0.8	0.0	1.0	n/a	0.0	2	n/a	0.0	n/a	1.0	0.0	61.0	12.0	0.0	0.00107077	-0.003951978
12.003172	1.0	NoGo	GoNoGo	1.0	0.8	0.0	1.0	n/a	0.0	2	n/a	0.0	n/a	2.0	0.0	61.0	13.0	1.0	1.00176	0.9964565
13.002392	1.0	NoGo	GoNoGo	1.0	0.8	0.0	1.0	n/a	0.0	2	n/a	0.0	n/a	3.0	0.0	61.0	14.0	2.0	2.00098	1.99627
14.003252	1.0	Go	GoNoGo	2.0	0.8	0.50397	1.0	n/a	1.0	2	n/a	1.0	n/a	4.0	1.0	61.0	15.0	3.0	3.00184	2.996309
15.003392000000002	1.0	NoGo	GoNoGo	1.0	0.8	0.0	1.0	n/a	0.0	2	n/a	0.0	n/a	5.0	0.0	61.0	16.0	4.0	4.0019800000000005	3.995512
16.001472	1.0	Go	GoNoGo	2.0	0.8	0.4876	1.0	n/a	1.0	2	n/a	1.0	n/a	6.0	1.0	61.0	17.0	5.0	5.00006	4.996764
17.003492	1.0	NoGo	GoNoGo	1.0	0.8	0.0	1.0	n/a	0.0	2	n/a	0.0	n/a	7.0	0.0	61.0	18.0	6.0	6.00208	5.996678
18.002962	1.0	NoGo	GoNoGo	1.0	0.8	0.0	1.0	n/a	0.0	2	n/a	0.0	n/a	8.0	0.0	61.0	19.0	7.0	7.00155	6.996313000000002
19.001432	1.0	NoGo	GoNoGo	1.0	0.8	0.0	1.0	n/a	0.0	2	n/a	0.0	n/a	9.0	0.0	61.0	20.0	8.0	8.00002	7.995532000000001
20.002722	1.0	Go	GoNoGo	2.0	0.8	0.59813	1.0	n/a	1.0	2	n/a	1.0	n/a	10.0	1.0	61.0	21.0	9.0	9.00131	8.995894999999997
21.002212	1.0	Go	GoNoGo	2.0	0.8	0.60173	1.0	n/a	1.0	2	n/a	1.0	n/a	11.0	1.0	61.0	22.0	10.0	10.0008	9.996232
22.001712	1.0	Go	GoNoGo	2.0	0.8	0.53965	1.0	n/a	1.0	2	n/a	1.0	n/a	12.0	1.0	61.0	23.0	11.0	11.0003	10.99547
23.003111999999998	1.0	NoGo	GoNoGo	1.0	0.8	0.0	1.0	n/a	0.0	2	n/a	0.0	n/a	13.0	0.0	61.0	24.0	12.0	12.0017	11.99597
24.003012	1.0	Go	GoNoGo	2.0	0.8	0.54345	1.0	n/a	1.0	2	n/a	1.0	n/a	14.0	1.0	61.0	25.0	13.0	13.0016	12.99577
